id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,dataset_origen,hour,day_of_week,is_weekday,fraudes_prev_capped,txn_vs_limit_pct,txn_vs_balance_pct,txn_vs_monthly_avg_pct,balance_vs_avg_pct,outflow_inflow_ratio,net_flow_30d,limite_breach_rate,txn_intensity,balance_utilization,txn_severity,tenure_years,cross_border,cross_region,same_country_device,importe_transaccion_log,saldo_actual_log,volumen_saliente_log,volumen_entrante_log,tiempo_ultima_log,txn_por_minuto,burst_rapido,alta_velocidad,monto_velocidad,tiempo_ultima_bin,foreign_unknown_device,night_velocity,high_ratio_redondeado,tipo_cliente_freq,tipo_cliente_target,customer_country_freq,customer_country_target,customer_region_freq,customer_region_target,tipo_transaccion_freq,tipo_transaccion_target,metodo_autenticacion_freq,metodo_autenticacion_target,operacion_pais_freq,operacion_pais_target,operacion_region_freq,operacion_region_target,probabilidad_fraude,prediccion_fraude,impacto_fraude
1ab2d8ef-ce2,autónomo,64,FR,Île-de-France,2517,121.8,271.94,1.64,0,67ae7d61-237,ES573104715583,activa,4924.58,5771.8,4730.46,2817.59,5,3,8c3c543c-8c2,activa,2021-05-23,1825,500,0,c70d895d-9fb,tarjeta,2026-03-12 12:01:00,0,0,82676,3,4286.98,PIN,1,e8880530-fb96-48,1,DE,Baviera,87.224.219.22,"48.1351,11.5820",ES104890748865,1,v1,12,3,1,0,8.57396,0.8705270297162396,35.19688013136289,0.853213902075609,0.5956270637527852,1912.87,0.0,3.6285786857288e-05,1.154129174165167,12860.939999999999,6.895890410958904,1,1,0,8.363571038560655,8.502197313169722,7.943992038890477,8.461989101933899,11.322696728667161,0.0021755946625410943,0,0,12860.939999999999,4,0,False,0,1547,0.1577246283128636,1646,0.15188335358444716,436,0.14678899082568808,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,282,0.1276595744680851,0.4882,1,3
ecd4792f-1a0,premium,60,ES,Este,2540,1092.51,72.56,0.99,0,41b46738-46b,ES336382498367,activa,495.82,437.76,915.22,2577.96,3,1,84c1090d-b21,activa,2024-05-11,741,2000,0,d153af89-00d,transferencia,2026-01-07 13:33:50,0,0,49638,0,8.36,PIN,1,4446bc86-51d3-45,1,ES,Este,86.206.98.57,"39.4699,-0.3763",ES955940964479,0,v1,13,2,1,0,0.00418,0.01686095760558267,0.007652103870902783,1.1326297514619883,2.816765367889688,-1662.74,0.0,0.0,0.021886905654717265,0.0,6.958904109589041,0,0,1,2.2364452904895007,6.208227787457905,7.855141495873512,6.8202565105093,10.81253209407131,0.0,0,0,0.0,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,1035,0.13429951690821257,3020,0.18543046357615894,3775,0.09960264900662252,3877,0.07712148568480784,860,0.06976744186046512,0.0029,0,0
bf03bbab-709,persona,52,FR,Provence,849,800.93,595.4,1.0,0,540ae182-d64,ES862659406216,suspendida,170.4,140.51,213.55,4753.13,3,0,6e0da376-03c,caducada,2021-10-05,1690,500,0,e9476557-c3c,transferencia,2025-12-24 06:47:44,0,0,72469,2,690.31,huella,3,5dbcce42-6fe5-4e,1,FR,Provence,90.128.207.175,"43.2965,5.3698",ES687049427183,0,v1,6,2,1,0,1.38062,4.0511150234741775,0.8618855580387799,1.2127250729485448,22.257691407164597,-4539.58,0.0,2.7597626604112046e-05,0.028096380723855226,1380.62,2.326027397260274,0,0,1,6.538588348346378,5.1440000061636795,8.466768992939613,5.368542811437534,11.190927962103327,0.0016545106095492838,0,0,1380.62,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,372,0.1478494623655914,3020,0.18543046357615894,976,0.10450819672131148,1581,0.12966476913345984,359,0.13370473537604458,0.0306,0,0
31920250-dd1,persona,73,ES,Norte,698,433.67,26.43,1.48,0,b11176f9-7ee,ES631036282823,bloqueada,759.03,646.76,603.92,5636.29,3,1,85b96fbe-7bb,activa,2022-10-08,1322,2000,0,c8fcea14-75e,tarjeta,2025-12-04 20:36:44,0,0,70676,2,156.47,huella,3,30a8f697-b93c-43,0,ES,Norte,86.166.211.53,"37.3891,-5.9845",ES639200537280,0,v1,20,3,1,0,0.078235,0.2061446846633203,0.36080429819909143,1.173588348073474,9.332842098291165,-5032.37,0.0,2.8297748914073887e-05,0.03233638318084096,312.94,1.9123287671232876,0,0,0,5.059234963932318,6.6333579061855215,8.63715873256279,6.40509621788254,11.165875480711094,0.001696448767247229,0,0,312.94,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,976,0.10450819672131148,3877,0.07712148568480784,826,0.0774818401937046,0.0661,0,0
d776f6c8-3e9,premium,37,ES,Norte,1298,147.43,261.09,4.81,0,2f3ee206-138,ES256926366885,suspendida,60.64,54.57,23850.63,15091.95,5,0,375b0f58-94f,activa,2022-03-30,1514,3000,0,d1b3bf6e-3da,transferencia,2026-01-20 11:43:15,0,0,30069,0,329.64,3DS,1,6946adde-225f-41,1,ES,Norte,86.46.71.153,"41.3874,2.1686",ES481255533293,0,v1,11,1,1,0,0.10987999999999999,5.436015831134564,2.2359085667774536,1.1112332783580723,0.6327694488573258,8758.68,0.0,0.0,0.0018189393686877105,0.0,3.5561643835616437,0,0,1,5.801030170203477,4.121311010451915,9.621983026359931,10.079607837796669,10.311283275982575,0.0,0,0,0.0,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,984,0.16361788617886178,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,826,0.0774818401937046,0.0109,0,0
eab7bd37-fce,persona,61,ES,Norte,1422,837.42,11.89,1.91,0,2c53f36b-78c,ES552240813950,suspendida,3524.58,3187.45,301.63,9746.4,6,3,17e5d434-20d,activa,2023-10-14,951,1000,0,cb0cc407-df4,tarjeta,2026-03-20 02:36:30,1,0,79713,0,234.45,3DS,3,ce662c19-0daa-42,1,ES,Norte,86.217.84.46,"41.3874,2.1686",ES463945986722,0,v1,2,4,1,0,0.23445,0.06651856391399825,0.279967041627857,1.1057679336146449,32.31243576567317,-9444.77,0.0,0.0,0.31871312868713125,0.0,3.8958904109589043,0,0,1,5.461498576689563,8.167800240718403,9.184755861763348,5.712510937220041,11.286200508072321,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,826,0.0774818401937046,0.0092,0,0
26297afd-991,empresa,47,GB,Gales,1255,601.87,812.39,1.9,0,5e681394-51e,ES407488459529,activa,782.93,877.48,864.28,1695.31,3,4,770d9344-75b,activa,2024-01-31,842,2000,0,57f77f8f-b1e,tarjeta,2026-05-13 06:45:02,0,0,68403,3,157.35,firma,1,b49fdc52-3c8b-4d,1,FR,Normandía,90.231.45.176,"48.8566,2.3522",ES726442141251,0,v1,6,2,1,0,0.078675,0.2009758215932459,0.2614351936464685,0.8922482563705155,1.9615286712639421,-831.03,0.0,4.385708438103035e-05,0.04387180640967952,472.04999999999995,3.4383561643835616,1,1,0,5.064807772984649,6.664319730649916,7.436210582667935,6.76305315397449,11.133186581432945,0.002629157355067701,0,0,472.04999999999995,4,0,False,0,1834,0.14285714285714285,628,0.15127388535031847,233,0.1630901287553648,6980,0.135243553008596,1668,0.2577937649880096,1581,0.12966476913345984,361,0.14681440443213298,0.104,0,0
051b0573-fd4,empresa,31,FR,Bretaña,1673,261.52,34.36,2.91,0,c7754ec3-45d,ES789617182748,activa,5029.25,4195.0,1389.99,5544.67,1,3,9d80fd1a-86c,activa,2025-09-08,256,2000,0,b0160c3e-0fd,tarjeta,2026-01-25 19:14:02,0,1,25709,0,426.87,3DS,1,c19b157e-e2f8-41,1,FR,Bretaña,90.164.183.39,"43.2965,5.3698",ES146770992626,0,v1,19,6,0,0,0.213435,0.08487746681910822,1.6322652187213216,1.1988676996424315,3.98899992086274,-4154.68,0.0,0.0,0.2097395130243488,0.0,4.583561643835616,0,0,1,6.058819411126215,8.523224963647957,8.620772722061357,7.237771002824992,10.154635300259935,0.0,0,0,0.0,4,0,False,0,1834,0.14285714285714285,1646,0.15188335358444716,456,0.14035087719298245,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,435,0.1310344827586207,0.0079,0,0
66a2aac1-636,persona,31,ES,Oeste,1304,7756.36,160.73,4.28,0,3d1055c2-f3e,ES687602310289,activa,2440.53,1931.55,5122.06,2501.82,2,0,c896c981-2fb,caducada,2022-08-11,1380,2000,1,beb1b018-c76,tarjeta,2026-03-05 23:52:05,1,0,25425,4,58.3,huella,2,2554903e-2319-41,1,ES,Oeste,86.79.88.107,"37.3891,-5.9845",ES294684387740,1,v1,23,3,1,0,0.02915,0.023888253780941022,0.007516412337746056,1.2635085811912714,0.4884401978891305,2620.2400000000002,0.14285714285714285,0.0001573192794777,0.09657267136643168,233.2,3.5726027397260274,0,0,1,4.08260930600368,7.800380170954383,7.825173375142304,8.541507195758184,10.143527551510068,0.009417304296645085,0,1,233.2,4,0,True,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,976,0.10450819672131148,3877,0.07712148568480784,785,0.07770700636942675,0.0195,0,0
8cadf862-36a,persona,36,GB,Escocia,31,297.22,349.96,3.55,0,45d483ba-e79,ES778226190755,activa,456.9,486.49,398.06,438.87,2,2,079db4d9-ed2,activa,2025-08-17,278,3000,0,3ceb2abe-076,tarjeta,2026-02-15 04:08:39,1,1,60782,5,126.05,3DS,2,f9ef3147-f210-44,0,GB,Escocia,81.88.102.85,"55.9533,-3.1883",ES931916703487,0,v1,4,6,0,0,0.04201666666666667,0.2758809367476472,0.42409662875984117,0.9391765503915804,1.1025222328292217,-40.81,0.0,8.225984239014198e-05,0.016215792806906437,630.25,0.08493150684931507,0,0,0,4.8445807097661735,6.12665081966305,6.086479228711559,5.989111781524385,11.015065423594262,0.004930804378554288,0,1,630.25,4,0,True,0,5438,0.1526296432511953,628,0.15127388535031847,207,0.12560386473429952,6980,0.135243553008596,3097,0.1798514691637068,751,0.22237017310252996,269,0.1895910780669145,0.0588,0,0
3ac18a0a-638,persona,78,ES,Centro,3052,112.17,29.39,1.76,0,71fb20fc-d7b,ES628461446034,activa,1151.68,1448.97,1874.17,11313.88,4,2,23838fed-1f8,activa,2023-12-30,874,5000,1,bfb0f054-0b2,tarjeta,2025-11-30 20:59:51,0,1,54920,3,163.62,PIN,1,275d43d4-f9e2-4a,1,IT,Lombardía,95.231.221.197,"41.9028,12.4964",ES757375656717,0,v1,20,6,0,0,0.032724,0.14207071408724645,1.4586787911206205,0.7948266699793647,6.036741597613877,-9439.71,0.14285714285714285,5.46239143497023e-05,0.02897882042359153,490.86,8.361643835616439,1,1,0,5.103639787544498,7.049844944888213,9.333873952620326,7.536454600961204,10.913651068019124,0.0032739177882866494,0,0,490.86,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,3775,0.09960264900662252,788,0.2398477157360406,184,0.23369565217391305,0.1126,0,0
b9b7fc88-18a,persona,62,ES,Este,2545,374.6,801.49,1.21,0,8aa0b777-7bc,ES602913472259,activa,286.17,367.74,8436.65,1399.36,3,0,b4669cc1-707,activa,2024-01-06,867,1000,1,60436dc3-822,tarjeta,2025-12-16 06:47:06,0,0,64306,2,285.66,PIN,2,d6846eb4-433b-44,1,ES,Este,86.22.76.34,"37.3891,-5.9845",ES875389140064,0,v1,6,1,1,0,0.28566,0.9982178425411469,0.7625734116390817,0.7781856746614456,0.16586678361671991,7037.29,0.14285714285714285,3.110081328626744e-05,0.03677032296770323,571.32,6.972602739726027,0,0,1,5.658296844495069,5.660074374893562,7.244484625404935,9.04045911280054,11.071423768997114,0.001864338315259609,0,0,571.32,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,860,0.06976744186046512,0.0026,0,0
c4d6969c-5e1,persona,67,ES,Este,1212,2206.35,1233.59,2.1,0,b38d366d-a05,ES571104196134,activa,164.86,187.44,1389.41,9865.38,2,2,c6c4cf60-e9d,activa,2026-03-15,68,2000,1,3f7c92b5-eef,tarjeta,2025-11-26 15:42:43,0,0,10604,3,916.62,PIN,2,c8233cb4-0b06-42,0,ES,Norte,86.252.159.21,"40.4168,-3.7038",ES607811421010,0,v1,15,2,1,0,0.45831,5.5599902947955835,0.41544632537901965,0.8795347844643621,7.100409526345714,-8475.97,0.14285714285714285,0.0002828854314002829,0.009371531423428829,2749.86,3.3205479452054796,0,1,0,6.82178336156717,5.111144059023058,9.196888297167911,7.2373539466601775,9.269080866998783,0.01687921980495124,0,0,2749.86,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,826,0.0774818401937046,0.1077,0,0
3fc199e8-037,empresa,52,DE,Hamburgo,1749,625.28,779.64,1.15,0,bca0cfae-0c9,ES191791916065,bloqueada,544.5,401.25,3963.77,2044.06,2,3,0a4bea52-63a,caducada,2024-05-18,734,3000,0,4d49dfb1-bcc,tarjeta,2026-02-20 10:22:59,0,0,56391,1,968.96,firma,2,9e8141fa-968c-4e,1,DE,Hamburgo,87.70.166.107,"52.5200,13.4050",ES812910393011,0,v1,10,4,1,0,0.3229866666666667,1.779540863177227,1.5496417604913,1.3570093457943926,0.5156858243540872,1919.71,0.0,1.7733011774719818e-05,0.013374554181527283,968.96,4.791780821917809,0,0,1,6.877254833533754,6.301702805273125,7.623182407899797,8.28520312482024,10.940082583453712,0.001062868682574268,0,0,968.96,4,0,False,0,1834,0.14285714285714285,1157,0.14088159031979255,295,0.15593220338983052,6980,0.135243553008596,1668,0.2577937649880096,1179,0.15521628498727735,322,0.17080745341614906,0.012,0,0
5d17c4f3-117,empresa,70,DE,Berlín,3231,140.0,748.93,3.22,0,1f4100c0-2c4,ES215722470671,activa,1613.28,1949.38,6426.88,7931.35,1,4,28d9f6a0-e15,activa,2023-07-12,1045,1000,0,ea42fc47-257,tarjeta,2026-05-15 10:14:38,0,0,51076,1,176.7,contactless,1,3e8ecb72-a6a6-4a,1,DE,Berlín,87.27.195.169,"48.1351,11.5820",ES336966883125,0,v1,10,4,1,0,0.1767,0.10952841416245164,1.262142857142857,0.8275862068965517,1.2340902584146585,-1504.4700000000003,0.0,1.957828376764493e-05,0.1949185081491851,176.7,8.852054794520548,0,0,1,5.180096735160606,7.386644315815845,8.97870461372924,8.768400058357074,10.841089577019996,0.0011733416770963706,0,0,176.7,4,0,False,0,1834,0.14285714285714285,1157,0.14088159031979255,319,0.15047021943573669,6980,0.135243553008596,484,0.08057851239669421,1179,0.15521628498727735,288,0.14930555555555555,0.0041,0,0
765acf8f-cf4,persona,74,IT,Lazio,2059,202.69,0.68,1.57,0,5d92267a-629,ES318197270229,suspendida,1614.5,1444.47,5219.85,2020.47,2,0,c2e38a1d-a2d,activa,2021-07-28,1759,1000,0,14287f64-1b3,transferencia,2026-04-01 04:38:08,1,0,34291,2,179.69,3DS,2,68d0e61c-66db-40,1,IT,Lazio,95.118.138.226,"41.9028,12.4964",ES249082147364,0,v1,4,2,1,0,0.17969,0.11129761536079281,0.8865262223099314,1.1177109943439463,0.3870743412167016,3199.38,0.0,5.8322640849177654e-05,0.14443255674432556,359.38,5.641095890410959,0,0,1,5.19678285572374,7.387399785264553,7.611580248505703,8.560415502869507,10.442667369798647,0.0034933480830252397,0,0,359.38,4,0,False,0,5438,0.1526296432511953,703,0.1891891891891892,193,0.21243523316062177,3020,0.18543046357615894,3097,0.1798514691637068,788,0.2398477157360406,206,0.25728155339805825,0.0064,0,0
b4d9fb9d-ab5,empresa,29,ES,Centro,3602,1920.41,400.35,4.91,0,da632798-95a,ES395005526228,cerrada,57.77,69.8,214.39,1998.94,3,2,bb4ded53-ac1,activa,2026-01-24,118,3000,0,f35e8f80-068,tarjeta,2025-11-30 19:44:18,0,1,55107,2,3.49,PIN,1,242bf643-9ecb-48,0,ES,Centro,86.50.58.250,"37.3891,-5.9845",ES146581633627,0,v1,19,6,0,0,0.0011633333333333335,0.0604119785355721,0.0018173202597362023,0.827650429799427,9.323849060124074,-1784.5500000000002,0.0,3.6292371343543586e-05,0.00232658911369621,6.98,9.868493150684932,0,0,0,1.501852701754163,4.073631520624559,7.6008724590920735,5.372450338389264,10.917050175164489,0.0021752134428190766,0,0,6.98,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,712,0.07443820224719101,0.0366,0,0
69b9541f-bbd,empresa,40,GB,Gales,2190,1085.59,430.77,1.82,0,3cd5ea0f-04b,ES254558629368,activa,777.76,953.76,5642.37,1085.23,1,1,2a521f3e-a56,activa,2024-01-22,851,3000,1,805b1949-e98,transferencia,2025-12-11 14:15:05,0,0,19241,2,504.29,PIN,2,2bbdc11a-fee7-44,0,GB,Gales,81.154.72.96,"51.5074,-0.1278",ES226946681274,0,v1,14,3,1,0,0.16809666666666667,0.648387677432627,0.4645308081319836,0.8154672034893474,0.19233584468937698,4557.139999999999,0.14285714285714285,0.00010393929944912172,0.03179094030198994,1008.58,6.0,0,0,0,6.225132521878404,6.65770291111071,6.99046826444232,8.63823668377996,9.86485066892121,0.006217294440702554,0,0,1008.58,4,0,False,0,1834,0.14285714285714285,628,0.15127388535031847,233,0.1630901287553648,3020,0.18543046357615894,3775,0.09960264900662252,751,0.22237017310252996,256,0.25,0.0474,0,0
68fb1a5e-e15,persona,48,BR,São Paulo,2463,1200.6,285.18,1.14,0,4de81758-639,ES881199270530,activa,3258.59,2894.3,5503.97,3430.97,1,2,5bfe0118-1e3,activa,2022-12-15,1254,3000,0,4f0f6fb1-7b9,tarjeta,2026-02-03 12:18:01,0,0,9178,2,47.14,3DS,2,f090148c-32ac-48,1,BR,São Paulo,177.11.135.150,"-22.9068,-43.1729",ES656193836455,0,v1,12,1,1,0,0.015713333333333333,0.014466379630453661,0.03926370148259204,1.1258646304805997,0.6233627726895313,2073.0000000000005,0.0,0.0002178886588953045,0.0964734508849705,94.28,6.747945205479452,0,0,1,3.874113432354926,8.089356699580271,8.140889719310907,8.61340659955065,9.12467354521909,0.012989824637367395,0,0,94.28,4,0,False,0,5438,0.1526296432511953,514,0.1517509727626459,162,0.14814814814814814,6980,0.135243553008596,3097,0.1798514691637068,644,0.2453416149068323,212,0.25943396226415094,0.0083,0,0
d586068f-84e,persona,68,FR,Normandía,1920,121.42,203.51,0.74,0,3ba0c2ba-35a,ES319556493953,activa,1405.19,1184.26,1753.09,33869.67,5,1,346361ff-ba5,robada,2023-08-19,1007,2000,1,256efcb8-70a,tarjeta,2025-12-01 11:19:19,0,0,26479,2,336.22,PIN,1,a0332bfd-5026-4f,0,FR,Normandía,90.66.37.202,"48.8566,2.3522",ES547562261046,1,v1,11,0,1,0,0.16811,0.2392701342878899,2.769066051721298,1.186555317244524,19.319983571864537,-32116.579999999998,0.14285714285714285,7.552870090634441e-05,0.0592100394980251,672.44,5.260273972602739,0,0,0,5.820735536349835,7.248639198375815,10.430304727133732,7.469705482904232,10.184145010050944,0.004521647386864614,0,0,672.44,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,382,0.17539267015706805,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,361,0.14681440443213298,0.3053,0,0
071ac5cc-e4c,autónomo,81,ES,Sur,30,802.52,814.32,0.94,0,ab0d45c8-44e,ES654602767531,activa,113.33,137.25,490.17,1369.82,1,3,45aec8c0-213,activa,2025-04-18,399,1000,0,06792d6f-c1e,tarjeta,2025-12-07 17:56:33,0,1,49832,2,361.7,PIN,3,3c1d9d17-3044-4f,1,IT,Lazio,95.12.66.97,"40.8518,14.2681",ES677857248911,0,v1,17,6,0,0,0.36169999999999997,3.19156445777817,0.45070527837312463,0.825719489981785,2.794581471734296,-879.6499999999999,0.0,4.013404771938274e-05,0.013723627637236276,723.4,0.0821917808219178,1,1,0,5.893576046288857,4.739089003553879,7.223164379914446,6.1967903000492175,10.816432694159186,0.0024051952216788265,0,0,723.4,4,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,3775,0.09960264900662252,788,0.2398477157360406,206,0.25728155339805825,0.0609,0,0
063089c5-5c7,persona,64,ES,Oeste,463,235.96,459.34,0.6,0,2e955d8b-a89,ES937563330890,activa,2207.56,2014.01,5863.62,2866.39,4,1,60b14cae-165,caducada,2025-07-17,309,1000,0,1c42f876-c6e,tarjeta,2026-02-11 20:04:14,0,0,63112,0,1157.73,PIN,2,7ff062a4-fe02-4a,0,ES,Oeste,86.159.11.39,"37.3891,-5.9845",ES313957274422,0,v1,20,2,1,0,1.15773,0.5244387468517278,4.906467197830141,1.0961018068430644,0.4888430696395742,2997.23,0.0,0.0,0.2013808619138086,0.0,1.2684931506849315,0,0,0,7.055079856752685,7.700095998428468,7.9611574873261395,8.676692967854695,11.052682049496653,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,785,0.07770700636942675,0.2008,0,0
8de23a6d-83e,persona,20,ES,Oeste,73,296.58,439.45,5.58,0,a0f55877-639,ES707227261655,activa,738.49,836.86,32372.79,1727.81,3,1,667ea09e-23b,activa,2023-08-22,1004,3000,0,0757fae5-a82,tarjeta,2026-02-05 03:03:39,1,0,35132,1,213.55,3DS,2,f49110da-2951-47,1,ES,Oeste,86.158.158.159,"39.4699,-0.3763",ES365404484431,0,v1,3,3,1,0,0.07118333333333333,0.28917114652872755,0.7200418099669568,0.8824534569701025,0.05337229197730563,30644.98,0.0,2.8463268152449266e-05,0.02789440351988267,213.55,0.2,0,0,1,5.368542811437534,6.605960759408983,7.45518858953504,10.38510442378602,10.466896138710247,0.0017049329393043875,0,0,213.55,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.0046,0,0
d3d5f576-3cd,empresa,20,FR,Provence,2528,178.79,160.13,6.11,0,b1437e10-7d8,ES615404402133,activa,442.46,543.95,7930.23,1074.23,1,1,dd37b5b0-1a1,activa,2023-02-18,1189,1000,2,4bfceef8-f4d,transferencia,2025-12-25 18:43:03,0,0,78260,2,127.51,PIN,2,2d6b56fe-313d-42,1,FR,Bretaña,90.25.19.81,"43.2965,5.3698",ES446155466446,0,v1,18,3,1,0,0.12751,0.2881842426434028,0.7131830639297501,0.8134203511352145,0.13546013167335627,6856.0,0.2857142857142857,2.555551296303395e-05,0.05438956104389561,255.02,6.926027397260274,0,1,1,4.85600672231905,6.094607606024851,6.980289871165351,8.978563409788912,11.267804673602521,0.0015321756894790604,0,0,255.02,4,0,False,0,1834,0.14285714285714285,1646,0.15188335358444716,372,0.1478494623655914,3020,0.18543046357615894,3775,0.09960264900662252,1581,0.12966476913345984,435,0.1310344827586207,0.0047,0,0
d67621cf-44d,autónomo,80,US,California,104,203.51,27.76,1.84,0,3664c2f3-8af,ES875183679278,activa,4377.19,3265.41,3414.43,11278.72,4,4,e2624ff6-016,activa,2021-05-27,1821,1000,1,02e1a8fb-fae,tarjeta,2026-04-06 20:37:55,0,0,68757,2,450.2,3DS,1,28cfcbb5-b51c-4e,1,US,California,73.212.17.50,"34.0522,-118.2437",ES456000231056,0,v1,20,0,1,0,0.4502,0.10285137268430204,2.2121763058326374,1.3404717937410615,3.303251201518262,-7864.289999999999,0.14285714285714285,2.908752436080165e-05,0.3265083491650835,900.4,0.28493150684931506,0,0,1,6.1119107001838495,8.38439067595335,9.330761702048926,8.13605867915878,11.138348372395459,0.001743755176773181,0,0,900.4,4,0,False,0,1547,0.1577246283128636,420,0.15476190476190477,104,0.16346153846153846,6980,0.135243553008596,3097,0.1798514691637068,577,0.268630849220104,146,0.2328767123287671,0.0063,0,0
026ed42d-277,premium,23,ES,Este,2156,2295.8,349.72,1.15,0,68d78690-146,ES587342430371,activa,26065.65,26509.55,32564.74,3424.04,1,1,bfa146ab-713,activa,2022-03-12,1532,1000,0,a6723e23-322,tarjeta,2026-03-16 18:43:23,0,0,26055,4,103.4,PIN,3,a7772f4f-828e-44,1,ES,Oeste,86.242.123.114,"39.4699,-0.3763",ES757375656717,0,v1,18,0,1,0,0.1034,0.003966906637662978,0.04503876644306995,0.9832550910898149,0.10514562683442275,29140.7,0.0,0.00015351550506601167,2.6506899310068994,413.6,5.906849315068493,0,1,1,4.648229675448539,10.168411998478899,8.138868429460246,10.391016094505524,10.16800334695607,0.009190120620333142,0,1,413.6,4,0,False,0,1181,0.14225232853513972,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,785,0.07770700636942675,0.0021,0,0
5de2ba58-a30,persona,47,ES,Centro,2457,317.01,9.55,0.61,0,6eefdfd1-bed,ES596769333146,activa,1789.17,1818.04,3135.71,894.25,4,1,27b1fb9f-663,activa,2023-05-10,1108,5000,1,85371cc2-95c,tarjeta,2026-05-13 02:14:35,1,0,40637,2,26.77,3DS,2,3cc2506d-5418-4f,1,ES,Centro,86.163.198.184,"39.4699,-0.3763",ES921620823151,0,v1,2,2,1,0,0.005354,0.014962245063353398,0.08444528563767704,0.9841202613803878,0.28518262211747897,2241.46,0.14285714285714285,4.9215020424233474e-05,0.03636007279854403,53.54,6.7315068493150685,0,0,1,3.323956301318708,7.490065866392278,6.797103008878542,8.050929758906218,10.612458868442959,0.0029486202914219724,0,0,53.54,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,712,0.07443820224719101,0.0173,0,0
